,date,varname,value,participant,asset_type,asset_or_liability
213,1948-10-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,0.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
214,1948-10-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,2073.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
215,1948-10-01,Money market funds; Treasury securities; asset,0.0,money_market_funds,treasury_securities,asset
216,1948-10-01,Money market funds; Treasury bills; asset,0.0,money_market_funds,treasury_bills,asset
217,1948-10-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",0.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
218,1948-10-01,Mutual funds; Treasury securities; asset (market value),65.0,mutual_funds,treasury_securities,asset_(market_value)
219,1948-10-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
220,1948-10-01,"Mutual funds; other Treasury securities, excluding Treasury bills (includes all Treasury securities before 2010:Q4); asset",65.0,mutual_funds,other_treasury_securities_excluding_treasury_bills_(includes_all_treasury_securities_before_2010:q4),asset
221,1948-10-01,Closed-end funds; Treasury securities; asset,70.0,closed-end_funds,treasury_securities,asset
222,1948-10-01,Exchange-traded funds; Treasury securities; asset,0.0,exchange-traded_funds,treasury_securities,asset
223,1948-10-01,Government-sponsored enterprises; Treasury securities; asset,453.0,government-sponsored_enterprises,treasury_securities,asset
224,1948-10-01,Issuers of asset-backed securities; Treasury securities; asset,0.0,issuers_of_asset-backed_securities,treasury_securities,asset
225,1948-10-01,Security brokers and dealers; Treasury securities (net); asset,820.0,security_brokers_and_dealers,treasury_securities_(net),asset
226,1948-10-01,Holding companies; Treasury securities; asset,0.0,holding_companies,treasury_securities,asset
227,1948-10-01,Other financial business; Treasury securities; asset,0.0,other_financial_business,treasury_securities,asset
228,1948-10-01,Rest of the world; Treasury securities; asset,2800.0,rest_of_the_world,treasury_securities,asset
229,1948-10-01,Rest of the world; Treasury bills and certificates; asset,0.0,rest_of_the_world,treasury_bills_and_certificates,asset
230,1948-10-01,"Rest of the world; other Treasury securities, excluding Treasury bills and certificates; asset",2800.0,rest_of_the_world,other_treasury_securities_excluding_treasury_bills_and_certificates,asset
231,1948-10-01,Instrument discrepancies; Treasury securities (level),0.0,,,
232,1949-10-01,Federal government; Treasury securities; liability,222625.0,federal_government,treasury_securities,liability
233,1949-10-01,Federal government; marketable Treasury securities; liability,167366.0,federal_government,marketable_treasury_securities,liability
234,1949-10-01,Federal government; Treasury bills; liability,41955.0,federal_government,treasury_bills,liability
235,1949-10-01,Federal government; other marketable Treasury securities; liability,125411.0,federal_government,other_marketable_treasury_securities,liability
236,1949-10-01,Federal government; long-term marketable Treasury securities issued to the Civil Service Retirement Fund through the Federal Financing Bank; liability,0.0,federal_government,long-term_marketable_treasury_securities_issued_to_the_civil_service_retirement_fund_through_the_federal_financing_bank,liability
237,1949-10-01,Federal government; nonmarketable Treasury securities; liability,55259.0,federal_government,nonmarketable_treasury_securities,liability
238,1949-10-01,Federal government; U.S. savings securities; liability,49300.0,federal_government,u.s._savings_securities,liability
239,1949-10-01,State and local governments; State and local government series securities (SLGS); asset,0.0,state_and_local_governments,state_and_local_government_series_securities_(slgs),asset
240,1949-10-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan G Fund; asset,0.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan_g_fund,asset
241,1949-10-01,Federal government defined benefit retirement funds; nonmarketable Treasury securities; asset,5959.0,federal_government_defined_benefit_retirement_funds,nonmarketable_treasury_securities,asset
242,1949-10-01,Other financial business; nonmarketable Treasury securities held by Federal Reserve credit facility LLCs; asset ,0.0,other_financial_business,nonmarketable_treasury_securities_held_by_federal_reserve_credit_facility_llcs,asset
243,1949-10-01,Federal government; other nonmarketable Treasury securities; liability,0.0,federal_government,other_nonmarketable_treasury_securities,liability
244,1949-10-01,All sectors; Treasury securities; asset,222625.0,all_sectors,treasury_securities,asset
245,1949-10-01,Households and nonprofit organizations; Treasury securities; asset,67256.0,households_and_nonprofit_organizations,treasury_securities,asset
246,1949-10-01,Z1/Z1/FL313161400.Q.1,49300.0,,,
247,1949-10-01,"Households and nonprofit organizations; Treasury securities, excluding U.S. savings securities; asset",17956.0,households_and_nonprofit_organizations,treasury_securities_excluding_u.s._savings_securities,asset
248,1949-10-01,Nonfinancial corporate business; Treasury securities; asset,14697.0,nonfinancial_corporate_business,treasury_securities,asset
249,1949-10-01,Nonfinancial noncorporate business; total U.S. government securities; asset,0.0,nonfinancial_noncorporate_business,total_u.s._government_securities,asset
250,1949-10-01,"State and local governments; Treasury securities, including SLGS; asset",6343.0,state_and_local_governments,treasury_securities_including_slgs,asset
251,1949-10-01,Z1/Z1/FL213061120.Q.1,0.0,,,
252,1949-10-01,"State and local governments; Treasury securities, excluding SLGS; asset",6343.0,state_and_local_governments,treasury_securities_excluding_slgs,asset
253,1949-10-01,Monetary authority; total Treasury securities; asset,18885.0,monetary_authority,total_treasury_securities,asset
254,1949-10-01,Monetary authority; Treasury bills; asset,11104.0,monetary_authority,treasury_bills,asset
255,1949-10-01,"Monetary authority; other Treasury securities, excluding Treasury bills; asset",7781.0,monetary_authority,other_treasury_securities_excluding_treasury_bills,asset
256,1949-10-01,U.S.-chartered depository institutions; Treasury securities; asset,79894.0,u.s.-chartered_depository_institutions,treasury_securities,asset
257,1949-10-01,Foreign banking offices in the U.S.; Treasury securities; asset,265.0,foreign_banking_offices_in_the_u.s.,treasury_securities,asset
258,1949-10-01,Banks in U.S.-affiliated areas; Treasury securities; asset,321.0,banks_in_u.s.-affiliated_areas,treasury_securities,asset
259,1949-10-01,Credit unions; Treasury securities; asset,82.0,credit_unions,treasury_securities,asset
260,1949-10-01,"Property-casualty insurance companies; Treasury securities, including those held by U.S. residual market reinsurers; asset",4826.0,property-casualty_insurance_companies,treasury_securities_including_those_held_by_u.s._residual_market_reinsurers,asset
261,1949-10-01,"Property-casualty insurance companies; Treasury bills, including those held by U.S. residual market reinsurers; asset",0.0,property-casualty_insurance_companies,treasury_bills_including_those_held_by_u.s._residual_market_reinsurers,asset
262,1949-10-01,"Property-casualty insurance companies; other Treasury securities, including those held by U.S. residual market reinsurers, excluding Treasury bills; asset",4826.0,property-casualty_insurance_companies,other_treasury_securities_including_those_held_by_u.s._residual_market_reinsurers_excluding_treasury_bills,asset
263,1949-10-01,Life insurance companies; Treasury securities; asset,15298.0,life_insurance_companies,treasury_securities,asset
264,1949-10-01,"Life insurance companies; Treasury bills, including those held by U.S. captive reinsurers; asset",0.0,life_insurance_companies,treasury_bills_including_those_held_by_u.s._captive_reinsurers,asset
265,1949-10-01,"Life insurance companies; other Treasury securities, including those held by U.S. captive reinsurers, excluding Treasury bills; asset",15298.0,life_insurance_companies,other_treasury_securities_including_those_held_by_u.s._captive_reinsurers_excluding_treasury_bills,asset
266,1949-10-01,Private pension funds; Treasury securities; asset,2300.0,private_pension_funds,treasury_securities,asset
267,1949-10-01,Private defined benefit pension funds; Treasury securities; asset,1725.0,private_defined_benefit_pension_funds,treasury_securities,asset
268,1949-10-01,Private defined contribution pension funds; Treasury securities; asset,575.0,private_defined_contribution_pension_funds,treasury_securities,asset
269,1949-10-01,Federal government retirement funds; Treasury securities; asset,5959.0,federal_government_retirement_funds,treasury_securities,asset
270,1949-10-01,Federal government defined benefit retirement funds; Treasury securities; asset,5959.0,federal_government_defined_benefit_retirement_funds,treasury_securities,asset
271,1949-10-01,Federal government defined contribution retirement funds; Treasury securities held by Thrift Savings Plan; asset,0.0,federal_government_defined_contribution_retirement_funds,treasury_securities_held_by_thrift_savings_plan,asset
272,1949-10-01,State and local government employee defined benefit retirement funds; Treasury securities; asset,2257.0,state_and_local_government_employee_defined_benefit_retirement_funds,treasury_securities,asset
273,1949-10-01,Money market funds; Treasury securities; asset,0.0,money_market_funds,treasury_securities,asset
274,1949-10-01,Money market funds; Treasury bills; asset,0.0,money_market_funds,treasury_bills,asset
275,1949-10-01,"Money market funds; Other Treasury securities, excluding Treasury bills; asset",0.0,money_market_funds,other_treasury_securities_excluding_treasury_bills,asset
276,1949-10-01,Mutual funds; Treasury securities; asset (market value),104.0,mutual_funds,treasury_securities,asset_(market_value)
277,1949-10-01,Mutual funds; Treasury bills; asset,0.0,mutual_funds,treasury_bills,asset
